Title,URL,Product,Items Available,Final Price,Winning bid,Date closed,Seller name,Seller page,Description
Lenovo : Lenovo ThinkCentre M58p Desktop,https://www.bidorbuy.co.za/item/309268637/Lenovo_Lenovo_ThinkCentre_M58p_Desktop.html,Lenovo † 160GB †2GB Ram †3.0Ghz † Integrated,1,"R1,000.","R1,000.00 † 24†Oct†18:29 †",10/25/2017,blc7771,https://www.bidorbuy.co.za/seller/2811109/blc7771,"
	,	
	  ,†,Lenovo ThinkCentre M58p Desktop†,Intel Core 2 Duo E8400 3.0GHz†,2 GB RAM,160 GB - HDD,DVD-Writer (DVD-RAM/±R/±RW)†,Gigabit Ethernet†,Windows 7 Professional,MS Office 2007 ,†,†,†,†,†,†,†,
  ,
,    
"
,,,,,,,,,
"HP PROBOOK 6570B CORE i5, 8GB RAM, 500GB HD, BUILT-IN 3G, DVD-RW, WEBCAM, LIC WIN 7 PRO",https://www.bidorbuy.co.za/item/304870081/HP_PROBOOK_6570B_CORE_i5_8GB_RAM_500GB_HD_BUILT_IN_3G_DVD_RW_WEBCAM_LIC_WIN_7_PRO.html,"HP † 15.6"" † 500GB †8GB Ram †2.50Ghz † Integrated",1,"R3,799.",,10/25/2017,EverBright,https://www.bidorbuy.co.za/seller/486266/EverBright,"
	,	
	  ,HP PROBOOK 6570B CORE i5, 8GB RAM, 500GB HD, BUILT-IN 3G, DVD-RW, WEBCAM, LIC WIN 7 PRO,PLZ ONLY BUY IF YOU CAN PAY IMMEDIATELY, DONT†PLACE AN ORDER†THEN DISAPPEAR, AS WE PAY A NON REFUNDABLE LISTING FEE,Model: PRO BOOK 6570B (BRONZE),†,WEB PICS USED FOR REFERENCE PURPOSE ONLY AND DOESNT REPRESENT ACTUAL ITEM,Specifications:,Intel 3rd Gen Core i5 3210M @ 2.50GHz†Processor,8GB DDR3 Memory,500GB SATA Hard Drive ,DVD-RW†Drive, Memory Card Reader,15.6"" Display†,1366 x768 resolution,Intel HD 4000 Graphics†,FingerPrint Reader, LAN,HD Audio,†,†USB 3.0 Ports,Bluetooth, WebCam, Numpad,Licensed Preloaded Windows 7 Professional,builtin 3G (insert sim and use internet),†,Good Battery Life ,Used laptop with normal usage signs but overall very good condition and working fine,Laptop & Charger Only†,†,†,WEB PICS USED FOR REFERENCE PURPOSE ONLY AND DOESNT REPRESENT ACTUAL ITEM,SHIPPING CHARGES EXCLUDE OPTIONAL 3% INSURANCE CHARGES, IF INSURANCE REQUIRED PLEASE EMAIL BEFORE PAYMENT,†,Please ask if you have any questions / doubts before purchase,If you buy without any questions, it will be assumed that you read all the contents and understand completely. ,VIEW MY OTHER LISTINGS ON BID OR BUY:,Click here to view my other listings,
  ,
,    
"
,,,,,,,,,
TOSHIBA TECRA S11 | 15 INCH | CORE i7 M640 @ 2.80GHz | 4GB RAM | 320GB HDD | LAPTOP,https://www.bidorbuy.co.za/item/308962577/TOSHIBA_TECRA_S11_15_INCH_CORE_i7_M640_2_80GHz_4GB_RAM_320GB_HDD_LAPTOP.html,"Toshiba † 15.6"" † 320GB †4GB Ram †2.8Ghz †",1,"R3,750.,R3,990.","R3,750.00 † 25†Oct†08:56 †",10/25/2017,TradeRouteAuctions,https://www.bidorbuy.co.za/seller/424919/TradeRouteAuctions,"
	,	
	  ,TOSHIBA TECRA S11 | 15 INCH | CORE i7 M640 @ 2.80GHz | 4GB RAM | 320GB HDD | LAPTOP,WINDOWS 7 64BIT ,NVIDIA NVS GRAPHICS,†,†,†,†,COMES WITH CHARGER ONLY,†,†,†,†,†,
  ,
,    
"
,,,,,,,,,
"15.6"" Acer Extensa 2540 ***Intel Core i5-7200U| 12GB DDR4 |256GB SSD | Intel HD620 Graphics***",https://www.bidorbuy.co.za/item/305635593/15_6_Acer_Extensa_2540_Intel_Core_i5_7200U_12GB_DDR4_256GB_SSD_Intel_HD620_Graphics.html,"Acer † 15.6"" † 256GB †12GB Ram †2.5Ghz † Integrated",1,"R6,700.",,10/24/2017,Concept Cellular,https://www.bidorbuy.co.za/seller/949989/Concept_Cellular,"
	,	
	  ,BARGAIN!!,Acer Extensa ,(EX2540),Intel Core i5 / 12gb ram DDR4 / 256gb SSD HDD / Intel Graphics,Cosmetic Condition : Good as New,Hardware : 100% Working order†,Battery health : Excellent, lasts approx 9 hours*†,*depending on type of use,†In Stock, Fast overnight shipping!,†,†,Processor: ,Intel Core i5-7200U 2.50GHz,†turbo boost to 2.70Ghz,12GB DDR4 Memory,256GB SSD Hard Drive,15.6"" HD LED,†,Screen 1366x768,Intel HD Graphics 620,720p HD Webcam,DVD Rom multi recorder,SD card reader; headphone jack,1 x HDMI Port; 3x USB ports,802.11n Wireless,Gigabit LAN,Laptop + Charger + Office Loaded + Box (not original box),Windows 10 Pro,This Acer Extensa is a laptop with super fast performance, all the latest hardware, great speakers and a brilliant display,†,†,†,†,
  ,
,    
"
,,,,,,,,,
HP ELITEBOOK 8760W | CORE i7-2670QM 2.20GHZ | 4GB DDR3 RAM | 500GB HDD | 17 INCH LAPTOP,https://www.bidorbuy.co.za/item/308958586/HP_ELITEBOOK_8760W_CORE_i7_2670QM_2_20GHZ_4GB_DDR3_RAM_500GB_HDD_17_INCH_LAPTOP.html,"HP † 17"" † 500GB †4GB Ram †2.2Ghz † Integrated",1,"R4,790.,R4,990.","R4,790.00 † 23†Oct†21:57 †",10/24/2017,TradeRouteAuctions,https://www.bidorbuy.co.za/seller/424919/TradeRouteAuctions,"
	,	
	  ,HP ELITEBOOK 8760W | CORE i7-2670QM 2.20GHZ | 4GB DDR3 RAM | 500GB HDD | 17 INCH LAPTOP ,WINDOWS 10 PRO 64 BIT ,NVIDIA GRAPHICS,CONDITION 7.5/10,DENTS ON TOP AND SIDES,SCREEN IS NEAT - GOOD WORKING CONDITION,††,COMES WITH CHARGER AND BATTERY,†,†WHAT YOU SEE BELOW IS WHAT YOU GET,THESE ARE ACTUAL PICTURES OF THE ITEM ON AUCTION,†,†,†,
  ,
,    
"
,,,,,,,,,
HP ELITEBOOK 2560P | CORE i7-2620M 2.70GHZ | 4GB | 160GB SSD | LAPTOP,https://www.bidorbuy.co.za/item/309170862/HP_ELITEBOOK_2560P_CORE_i7_2620M_2_70GHZ_4GB_160GB_SSD_LAPTOP.html,"HP † 12.5"" † 160GB †4GB Ram †2.7Ghz † Integrated",1,"R3,990.","R3,990.00 † 23†Oct†21:52 †",10/24/2017,TradeRouteAuctions,https://www.bidorbuy.co.za/seller/424919/TradeRouteAuctions,"
	,	
	  ,HP ELITEBOOK 2560P | CORE i7-2620M 2.70GHZ | 4GB | 160GB SSD | LAPTOP,†,†,COMES WITH CHARGER AND BATTERY,†,†,†,†,
  ,
,    
"
,,,,,,,,,
HP ELITEBOOK 2570P | CORE i7 3520M 2.90GHZ | 4GB | 500GB HDD | WIN 10 64 BIT | LAPTOP,https://www.bidorbuy.co.za/item/309196738/HP_ELITEBOOK_2570P_CORE_i7_3520M_2_90GHZ_4GB_500GB_HDD_WIN_10_64_BIT_LAPTOP.html,"HP † 12.5"" † 500GB †4GB Ram †2.9Ghz † Integrated",1,"R3,500.,R3,750.","R3,500.00 † 23†Oct†21:59 †",10/24/2017,TradeRouteAuctions,https://www.bidorbuy.co.za/seller/424919/TradeRouteAuctions,"
	,	
	  ,HP ELITEBOOK 2570P | CORE i7 3520M 2.90GHZ | 4GB | 500GB HDD | WIN 10 64 BIT | LAPTOP,†COMES WITH CHARGER AND BATTERY,†,†WHAT YOU SEE BELOW IS WHAT YOU GET,THESE ARE ACTUAL PICTURES OF THE ITEM ON AUCTION,KEYS ""C"" ""N"" ""M"" ARE FADED †- 100% WORKING CONDITION,†,†,†,
  ,
,    
"
,,,,,,,,,
HP ELITEBOOK 2760P Laptop | Sylus Touch Pen | Revolving Screen | Core i5 2.6Ghz | 4GB Ram  128SSD,https://www.bidorbuy.co.za/item/309594472/HP_ELITEBOOK_2760P_Laptop_Sylus_Touch_Pen_Revolving_Screen_Core_i5_2_6Ghz_4GB_Ram_128SSD.html,"HP † 12"" † 128GB †4GB Ram †1.9Ghz † Integrated",1,"R4,990.","R4,990.00 † 23†Oct†21:51 †",10/24/2017,TradeRouteAuctions,https://www.bidorbuy.co.za/seller/424919/TradeRouteAuctions,"
	,	
	  ,HP ELITEBOOK 2760P Laptop | Sylus Touch Pen | Revolving Screen | Core i5 2.6Ghz | 4GB Ram |128SSD | Windows 10 64bit | Intel HD Graphics 3000†,COMES WITH CHARGER & BATTERY,†,†,†WHAT YOU SEE BELOW IS WHAT YOU GET,THESE ARE ACTUAL PICTURES OF THE ITEM ON AUCTION,†,†,†,†,†,†,†,
  ,
,    
"
,,,,,,,,,
Lenovo ThinkPad T450 i5-5300U @2.3GHz 4GB 500GB,https://www.bidorbuy.co.za/item/309628621/Lenovo_ThinkPad_T450_i5_5300U_2_3GHz_4GB_500GB.html,"Lenovo † 14"" † 500GB †4GB Ram †2.3Ghz † Integrated",1,"R3,790.",,10/24/2017,This That and Other,https://www.bidorbuy.co.za/seller/1294589/This_That_and_Other,"
	,	
	  ,†,†,Excellent 9.5/10 condition. Very clean,4GB ram. 500GB HDD. Intel core i5,-5300U,. Intel HD Graphics.,Very stable business/domestic use.,Free laptop bag (Not new),TT&O money back guarantee,†,†,T & C's,Payment expected within a reasonable 2-3 business days following order confirmation,Non-payment or no response to payment requests may result in NEGATIVE rating,All images are for illustrative purposes unless specifically stated otherwise,If unsure or need clarity on anything, please use the 'Ask a question' button on the advert page,We conduct ourselves with the TT&O integrity as a rule!,
  ,
,    
"
,,,,,,,,,
HP ELITEBOOK 840 G2 | CORE i7 5500U 2.6GHZ 5TH GEN | 8GB RAM | 256GB SSD | WIN 10 | LAPTOP,https://www.bidorbuy.co.za/item/309555049/HP_ELITEBOOK_840_G2_CORE_i7_5500U_2_6GHZ_5TH_GEN_8GB_RAM_256GB_SSD_WIN_10_LAPTOP.html,"HP † 14"" † 256GB †8GB Ram †2.6Ghz † Integrated",1,"R5,990.,R6,500.","R5,990.00 † 23†Oct†22:01 †",10/24/2017,TradeRouteAuctions,https://www.bidorbuy.co.za/seller/424919/TradeRouteAuctions,"
	,	
	  ,HP ELITEBOOK 840 G2 | CORE i7 5500U 2.6GHZ 5TH GEN | 8GB RAM | 256GB SSD | WIN 10 64 BIT | LAPTOP ,INTEL HD GRAPHICS 5400 - 4161MB 1920 X 1080,COMES WITH CHARGER & BATTERY ,BACK-LIT KEYBOARD,GOOD WORKING CONDITION†,†,†,†,†,
  ,
,    
"
,,,,,,,,,
"DEMO IN BOX!! HP NOTEBOOK | 5TH GEN INTEL CELERON N3050 | 2GB RAM  | 500GB HDD | 15.6"" LED | WIN10SL",https://www.bidorbuy.co.za/item/308181169/DEMO_IN_BOX_HP_NOTEBOOK_5TH_GEN_INTEL_CELERON_N3050_2GB_RAM_500GB_HDD_15_6_LED_WIN10SL.html,"HP † 15.6"" † 500GB †2GB Ram †1.60Ghz † Integrated",1,"R3,499.",,10/23/2017,CGTECH,https://www.bidorbuy.co.za/seller/2100911/CGTECH,"
	,	
	  ,†,†††††††††††††††††††††††† GREAT BARGAIN!!!!,† † † † † † † † † † † † † DONT MISS OUT!!!!!,† † † † † † † † † † † † † † †BUY NOW!!!!!!!!!!,DEMO UNIT IN BOX PRISTINE CONDITION 9.5/10,†,HP NOTEBOOK,5TH GEN INTEL CELERON CPU N3050 @ 1.60GHz,500GB SATA HARD DRIVE,2GB DDR3L RAM,†DVD +/- RW SUPERMULTI DL,† † † † † † † † † † † † † † † † † † † † † † † † † † †WINDOWS ,10 HOME 64-BIT,15.6"" HD LED-BACKLIT ANTI-GLARE†,INTEL HD GRAPHICS 5500,HDMI | VGA | RJ-45 ,SD CARD READER,†USB 3.0 | †USB 2.0,HEADPHONE/MICROPHONE JACK,†802.11b/g/n WIRELESS LAN,BLUETOOTH†,†ETHERNET†,SPILL-RESISTANT KEYBOARD WITH NUMERIC KEYPAD,†HD WEBCAM WITH INTEGRATED DIGITAL MICROPHONE,†,
  ,
,    
"
,,,,,,,,,
**GAMING MONSTER**Dell Latitude E5570**6th Gen Core i7**R7 AMD GRAPHICS**16GB Ram**1TB HDD,https://www.bidorbuy.co.za/item/308859788/_GAMING_MONSTER_Dell_Latitude_E5570_6th_Gen_Core_i7_R7_AMD_GRAPHICS_16GB_Ram_1TB_HDD.html,"15.6"" † 1TB †16GB Ram †Dedicated",1,"R10,999",,10/23/2017,EZ TECH,https://www.bidorbuy.co.za/seller/1733659/EZ_TECH,"
	,	
	  ,THE LATEST 6TH GENERATION DELL LATITUDE CORE i7 LAPTOP!!!†,†,DELL LATITUDE E5570 6th Gen Intel Core i7-6500U Processor ,(4M Cache, up to 3.1 GHz), 4GB†Graphics Card, 16GB†DDR4, STUNNING LAPTOP!!! ,†,†,HUGE†GRAPHICS†4GB AMD†R7 m360 ,†,†,†,†,†,†,†,††††† ,† , , ,†,Specifications, ,Product Type,Notebook,Processor,Intel Core i7 6500U ( 3.1 GHz ) / 4 MB Cache,Memory,16GB†DDR4L,Optical Drive,No optical drive,Display,15.6"" LED,Networking,Gigabit Ethernet,Security,SmartCard reader,Dimensions (WxDxH),33.49 cm x 23.115 cm,Environmental Standards,ENERGY STAR Qualified,PAYMENT SHOULD BE MADE WITHIN 48 HOURS OF PURCHASE,Items will be sent with†courier @ R350 (1-3 Working Days for Delivery), ,Insurance is optional ,Items paid for will be dispatched day after payment clears unless it falls on a Friday†then it will only go out on Monday,Please note no collections will be allowed†as all items are sent straight from our warehouse to you,Only the OS and Drivers will be loaded on the computer†,†,
  ,
,    
"
,,,,,,,,,
"LENOVO THINKPAD T440P CORE i5, 128GB SSD, 8GB RAM, FULL HD IPS DISPLY, WiFi, WIN8.1 PRO, BUILT-IN 4G",https://www.bidorbuy.co.za/item/303308143/LENOVO_THINKPAD_T440P_CORE_i5_128GB_SSD_8GB_RAM_FULL_HD_IPS_DISPLY_WiFi_WIN8_1_PRO_BUILT_IN_4G.html,"Lenovo † 14"" † 128GB †8GB Ram †2.59Ghz † Integrated",1,"R4,199.",,10/23/2017,RisingSun,https://www.bidorbuy.co.za/seller/415922/RisingSun,"
	,	
	  ,LENOVO THINKPAD T440P CORE i5, 128GB SSD, 8GB RAM, WiFi, WIN8.1 PRO, NIGHT LIGHT, BUILT-IN 4G,IF YOU HAVE QUESTIONS PLEASE ASK BEFORE PLACING AN ORDER, AS WE PAY A NON REFUNDABLE LISTING FEE,Web pics used for illustration only, not of actual item,Model:†T440P,Specifications:,Intel†4th Gen Core i5 4300M @ 2.59 GHz,†,14"" Full HD anti-glare display with IPS technology,Intel HD†Graphics 4600,HD Audio,1920x1080 resolution†,128 GB SSD,†,8GB DDR3 Ram ,No Optical Drive,Wi-Fi†/ LAN / Bluetooth,USB 3.0†Ports / 1x miniD Port,No finger print reader / Web Cam†,†Memory Card Reader ,Backlit keyboard (for use in the dark),Built-in 4G(insert sim to use internet),Strong and sturdy†Body,Good Battery†life,Preloaded Licensed Windows†8.1 PRO 64 bit,Laptop &†Charger only,†used laptop with normal usage signs but very good condition,SHIPPING CHARGES EXCLUDE OPTIONAL  3%†INSURANCE, IF YOU WANT TO INSURED THE PARCEL PLEASE ASK BEFORE  PAYMENT, ,Please ask if you have  any questions / doubts†before purchase,If you†buy without any questions, it will  be assumed that you read all the contents and understand completely.  ,
  ,
,    
"
,,,,,,,,,
Monster Lenovo W540 Workstation - i7 Quad Core - 16GB Memory - 256GB SSD - Nvidia Quadro - 15.6 FHD,https://www.bidorbuy.co.za/item/308338829/Monster_Lenovo_W540_Workstation_i7_Quad_Core_16GB_Memory_256GB_SSD_Nvidia_Quadro_15_6_FHD.html,"Lenovo † 15.6"" † 256GB †16GB Ram †2.7Ghz † Integrated",1,"R7,799.",,10/23/2017,Laptop Online,https://www.bidorbuy.co.za/seller/353325/Laptop_Online,"
	,	
	  ,Monster Lenovo W540 Workstation - i7 Quad Core - 16GB Memory - 256GB†SSD - Nvidia Quadro - 15.6 FHD - Lenovo warranty ends ,2018-04-29,†,Monster Lenovo W540 Workstation - i7 Quad Core - 16GB Memory - 256GB†SSD - Nvidia Quadro - 15.6 FHD - Lenovo warranty ends ,2018-04-29,Lenovo W540,Intel Core i7-4800MQ Processor 6M Cache, up to 3.70 GHz - 4 Cores,16GB DDR3 Memory. (4 x 8GB) 4 x Slots available,256GB†SSD,15.6"" 15.6"" FULL HD 1920X1080,Intel HD Graphics 4600,Nividia Quadro k1100m 2gb,DVD Super Multi Drive,Win 8.1 Pro 64Bit,720p HD Camera,Dolby Home Theater v4,1 x VGA,2 x USB 3.0,2 x USB 2.0,1 x Express Card (Smart Card),1 x Mic/headphone combo,1 x RJ45,4-in-1 card reader,1 x DC in slot,Condition:,Laptop in great condition. Battery also excellent 6 to 8 hours depending on what you do. ,Lenovo warranty ends ,2018-04-29,GENERAL:,***Payment must be made within 24 Hours after order placed***,**No Payments will result in negative ratings***,Do    not       bid if you do  not intent to pay as this will definitely    result in a       negative rating.We  reserve the right to delete the    item from the       auction at any time.,If you have more than 3 (three) negative ratings in the past month please do not bid on my items as your bid will be deleted.,Shipping is payable by buyer.,Insurance           is mandatory at 3% of purchase price at buyers cost. A  tracking        number   will be forwarded as soon as item is  dispatched.,All    items     we carry   in stock (Some items we have  to wait for too)  will   be   shipped   within  48  hours after funds  have cleared except    weekends and   public   holidays.  If  there is  an unforeseen delay  you   will be   contacted via   e-mail.,To speed up dispatch, please use your Bid-or-Buy EMAIL address as reference on transfers / deposits,†,†,
  ,
,    
"
